Id,Gene,Family
XP_015763887.1,PHD,PF00628.32
XP_015758739.1,PHD,PF00628.32
XP_015758737.1,PHD,PF00628.32
XP_015766110.1,PHD,PF00628.32
XP_015778567.1,PHD,PF00628.32
XP_015778566.1,PHD,PF00628.32
XP_015766446.1,PHD,PF00628.32
XP_015756022.1,PHD,PF00628.32
XP_015780676.1,PHD,PF00628.32
XP_015755971.1,PHD,PF00628.32
XP_015754820.1,PHD,PF00628.32
XP_015754821.1,PHD,PF00628.32
XP_015752936.1,PHD,PF00628.32
XP_015752519.1,PHD,PF00628.32
XP_015753554.1,PHD,PF00628.32
XP_015761842.1,PHD,PF00628.32
XP_015768576.1,PHD,PF00628.32
XP_015768577.1,PHD,PF00628.32
XP_015768574.1,PHD,PF00628.32
XP_015768575.1,PHD,PF00628.32
XP_015774281.1,PHD,PF00628.32
XP_015756191.1,PHD,PF00628.32
XP_015761914.1,PHD,PF00628.32
XP_015761915.1,PHD,PF00628.32
XP_015764928.1,PHD,PF00628.32
XP_015761912.1,PHD,PF00628.32
XP_015761911.1,PHD,PF00628.32
XP_015779344.1,PHD,PF00628.32
XP_015761913.1,PHD,PF00628.32
XP_015753117.1,PHD,PF00628.32
XP_015757408.1,PHD,PF00628.32
XP_015757410.1,PHD,PF00628.32
XP_015770329.1,PHD,PF00628.32
XP_015766373.1,PHD,PF00628.32
XP_015752215.1,PHD,PF00628.32
XP_015759312.1,PHD,PF00628.32
XP_015759311.1,PHD,PF00628.32
XP_015766344.1,PHD,PF00628.32
XP_015766342.1,PHD,PF00628.32
XP_015759319.1,PHD,PF00628.32
XP_015762965.1,PHD,PF00628.32
XP_015778331.1,PHD,PF00628.32
XP_015755349.1,PHD,PF00628.32
XP_015752940.1,PHD,PF00628.32
XP_015755346.1,PHD,PF00628.32
XP_015755347.1,PHD,PF00628.32
XP_015780693.1,PHD,PF00628.32
XP_015772687.1,PHD,PF00628.32
XP_015761482.1,PHD,PF00628.32
XP_015778548.1,PHD,PF00628.32
XP_015778561.1,PHD,PF00628.32
XP_015750785.1,PHD,PF00628.32
XP_015779368.1,PHD,PF00628.32
XP_015763562.1,PHD,PF00628.32
XP_015767477.1,PHD,PF00628.32
XP_015753029.1,PHD,PF00628.32
XP_015776176.1,PHD,PF00628.32
XP_015773159.1,PHD,PF00628.32
XP_015757122.1,PHD,PF00628.32
XP_015747815.1,PHD,PF00628.32
XP_015776010.1,PHD,PF00628.32
XP_015752908.1,PHD,PF00628.32
XP_015766510.1,PHD,PF00628.32
XP_015750083.1,PHD,PF00628.32
XP_015764363.1,PHD,PF00628.32
XP_015773120.1,PHD,PF00628.32
XP_015765686.1,PHD,PF00628.32
XP_015772102.1,PHD,PF00628.32
XP_015761458.1,PHD,PF00628.32
XP_015768389.1,PHD,PF00628.32
XP_015747173.1,PHD,PF00628.32
XP_015749239.1,PHD,PF00628.32
XP_015772101.1,PHD,PF00628.32
XP_015765919.1,PHD,PF00628.32
XP_015752717.1,PHD,PF00628.32
XP_015771094.1,PHD,PF00628.32
XP_015749463.1,PHD,PF00628.32
XP_015757655.1,PHD,PF00628.32
XP_015752761.1,PHD,PF00628.32
XP_015761460.1,PHD,PF00628.32
XP_015747712.1,PHD,PF00628.32
XP_015775093.1,PHD,PF00628.32
XP_015765579.1,PHD,PF00628.32
XP_015758782.1,PHD,PF00628.32
XP_015771349.1,PHD,PF00628.32
XP_015771414.1,PHD,PF00628.32
XP_015771405.1,PHD,PF00628.32
XP_015771398.1,PHD,PF00628.32
XP_015771389.1,PHD,PF00628.32
XP_015758746.1,PHD,PF00628.32
XP_015758745.1,PHD,PF00628.32
XP_015773187.1,PHD,PF00628.32
XP_015770659.1,PHD,PF00628.32
XP_015756632.1,PHD,PF00628.32
XP_015764346.1,PHD,PF00628.32
XP_015756629.1,PHD,PF00628.32
XP_015750845.1,PHD,PF00628.32
XP_015756630.1,PHD,PF00628.32
XP_015756631.1,PHD,PF00628.32
XP_015754198.1,PHD,PF00628.32
XP_015768857.1,PHD,PF00628.32
XP_015772146.1,PHD,PF00628.32
XP_015762531.1,PHD,PF00628.32
XP_015758228.1,PHD,PF00628.32
XP_015765213.1,PHD,PF00628.32
XP_015757380.1,PHD,PF00628.32
XP_015770454.1,PHD,PF00628.32
XP_015774454.1,PHD,PF00628.32
XP_015771964.1,PHD,PF00628.32
XP_015779478.1,PHD,PF00628.32
XP_015779479.1,PHD,PF00628.32
XP_015779480.1,PHD,PF00628.32
XP_015779481.1,PHD,PF00628.32
XP_015758824.1,PHD,PF00628.32
XP_015754168.1,PHD,PF00628.32
XP_015777132.1,PHD,PF00628.32
XP_015777129.1,PHD,PF00628.32
XP_015777130.1,PHD,PF00628.32
XP_015777131.1,PHD,PF00628.32
XP_015771286.1,PHD,PF00628.32
XP_015762086.1,PHD,PF00628.32
XP_015762087.1,PHD,PF00628.32
XP_015762088.1,PHD,PF00628.32
XP_015752936.1,PHD_2,PF13831.9
XP_015762965.1,PHD_2,PF13831.9
XP_015779344.1,PHD_2,PF13831.9
XP_015778331.1,PHD_2,PF13831.9
XP_015758739.1,PHD_2,PF13831.9
XP_015758737.1,PHD_2,PF13831.9
XP_015752215.1,PHD_2,PF13831.9
XP_015753554.1,PHD_2,PF13831.9
XP_015766110.1,PHD_2,PF13831.9
XP_015752519.1,PHD_2,PF13831.9
XP_015772687.1,PHD_2,PF13831.9
XP_015766446.1,PHD_2,PF13831.9
XP_015754404.1,PHD_2,PF13831.9
XP_015778567.1,PHD_2,PF13831.9
XP_015778566.1,PHD_2,PF13831.9
XP_015765686.1,PHD_2,PF13831.9
XP_015756022.1,PHD_2,PF13831.9
XP_015747173.1,PHD_2,PF13831.9
XP_015749239.1,PHD_2,PF13831.9
XP_015770454.1,PHD_2,PF13831.9
XP_015749346.1,PHD_2,PF13831.9
XP_015780676.1,PHD_2,PF13831.9
XP_015774281.1,PHD_2,PF13831.9
XP_015770254.1,PHD_2,PF13831.9
XP_015770252.1,PHD_2,PF13831.9
XP_015763887.1,PHD_2,PF13831.9
XP_015773159.1,PHD_2,PF13831.9
XP_015768576.1,PHD_2,PF13831.9
XP_015768577.1,PHD_2,PF13831.9
XP_015776010.1,PHD_2,PF13831.9
XP_015757122.1,PHD_2,PF13831.9
XP_015757408.1,PHD_2,PF13831.9
XP_015757410.1,PHD_2,PF13831.9
XP_015756191.1,PHD_2,PF13831.9
XP_015755699.1,PHD_2,PF13831.9
XP_015754024.1,PHD_2,PF13831.9
XP_015754016.1,PHD_2,PF13831.9
XP_015753992.1,PHD_2,PF13831.9
XP_015754001.1,PHD_2,PF13831.9
XP_015768107.1,PHD_2,PF13831.9
XP_015761842.1,PHD_2,PF13831.9
XP_015755472.1,PHD_3,PF13922.9
XP_015780676.1,PHD_3,PF13922.9
XP_015755618.1,PHD_3,PF13922.9
XP_015751980.1,PI3_PI4_kinase,PF00454.30
XP_015748747.1,PI3_PI4_kinase,PF00454.30
XP_015752405.1,PI3_PI4_kinase,PF00454.30
XP_015766823.1,PI3_PI4_kinase,PF00454.30
XP_015756353.1,PI3_PI4_kinase,PF00454.30
XP_015754636.1,PI3_PI4_kinase,PF00454.30
XP_015779600.1,PI3_PI4_kinase,PF00454.30
XP_015780604.1,PI3_PI4_kinase,PF00454.30
XP_015776911.1,PI3_PI4_kinase,PF00454.30
XP_015747283.1,PI3_PI4_kinase,PF00454.30
XP_015763045.1,PI3_PI4_kinase,PF00454.30
XP_015757187.1,PI3_PI4_kinase,PF00454.30
XP_015748582.1,PI3_PI4_kinase,PF00454.30
XP_015774341.1,PI3_PI4_kinase,PF00454.30
XP_015759867.1,PI3_PI4_kinase,PF00454.30
XP_015775640.1,PI3_PI4_kinase,PF00454.30
XP_015766951.1,PI3_PI4_kinase,PF00454.30
XP_015755674.1,PID,PF00640.26
XP_015773359.1,PID,PF00640.26
XP_015766532.1,PID,PF00640.26
XP_015761299.1,PID,PF00640.26
XP_015761300.1,PID,PF00640.26
XP_015761241.1,PID,PF00640.26
XP_015747561.1,PID,PF00640.26
XP_015754207.1,PID,PF00640.26
XP_015758288.1,PID,PF00640.26
XP_015755532.1,PID,PF00640.26
XP_015773431.1,PID,PF00640.26
XP_015753897.1,PID,PF00640.26
XP_015775481.1,PID,PF00640.26
XP_015771647.1,PID,PF00640.26
XP_015770484.1,PID,PF00640.26
XP_015773856.1,PID,PF00640.26
XP_015769272.1,PID,PF00640.26
XP_015762254.1,PID,PF00640.26
XP_015761813.1,PID,PF00640.26
XP_015764714.1,PID,PF00640.26
XP_015761080.1,PID,PF00640.26
XP_015768965.1,PID,PF00640.26
XP_015763438.1,PID,PF00640.26
XP_015766190.1,PID,PF00640.26
XP_015761879.1,PID,PF00640.26
XP_015751566.1,Piwi,PF02171.20
XP_015751565.1,Piwi,PF02171.20
XP_015751563.1,Piwi,PF02171.20
XP_015751570.1,Piwi,PF02171.20
XP_015751569.1,Piwi,PF02171.20
XP_015751568.1,Piwi,PF02171.20
XP_015751567.1,Piwi,PF02171.20
XP_015776705.1,Piwi,PF02171.20
XP_015764162.1,Piwi,PF02171.20
XP_015751574.1,Piwi,PF02171.20
XP_015751544.1,Piwi,PF02171.20
XP_015767578.1,Piwi,PF02171.20
XP_015750003.1,Piwi,PF02171.20
XP_015768639.1,PK,PF00224.24
XP_015760221.1,Pkinase,PF00069.28
XP_015755020.1,Pkinase,PF00069.28
XP_015758781.1,Pkinase,PF00069.28
XP_015766243.1,Pkinase,PF00069.28
XP_015766239.1,Pkinase,PF00069.28
XP_015766240.1,Pkinase,PF00069.28
XP_015766241.1,Pkinase,PF00069.28
XP_015766242.1,Pkinase,PF00069.28
XP_015758228.1,Pkinase,PF00069.28
XP_015763596.1,Pkinase,PF00069.28
XP_015757937.1,Pkinase,PF00069.28
XP_015757944.1,Pkinase,PF00069.28
XP_015775695.1,Pkinase,PF00069.28
XP_015773937.1,Pkinase,PF00069.28
XP_015764264.1,Pkinase,PF00069.28
XP_015764191.1,Pkinase,PF00069.28
XP_015779447.1,Pkinase,PF00069.28
XP_015761692.1,Pkinase,PF00069.28
XP_015771129.1,Pkinase,PF00069.28
XP_015755196.1,Pkinase,PF00069.28
XP_015771126.1,Pkinase,PF00069.28
XP_015771128.1,Pkinase,PF00069.28
XP_015771127.1,Pkinase,PF00069.28
XP_015771124.1,Pkinase,PF00069.28
XP_015771121.1,Pkinase,PF00069.28
XP_015771120.1,Pkinase,PF00069.28
XP_015771125.1,Pkinase,PF00069.28
XP_015771123.1,Pkinase,PF00069.28
XP_015771116.1,Pkinase,PF00069.28
XP_015771117.1,Pkinase,PF00069.28
XP_015771118.1,Pkinase,PF00069.28
XP_015771115.1,Pkinase,PF00069.28
XP_015771101.1,Pkinase,PF00069.28
XP_015771103.1,Pkinase,PF00069.28
XP_015771099.1,Pkinase,PF00069.28
XP_015771100.1,Pkinase,PF00069.28
XP_015771104.1,Pkinase,PF00069.28
XP_015771102.1,Pkinase,PF00069.28
XP_015762467.1,Pkinase,PF00069.28
XP_015757124.1,Pkinase,PF00069.28
XP_015771110.1,Pkinase,PF00069.28
XP_015771108.1,Pkinase,PF00069.28
XP_015771098.1,Pkinase,PF00069.28
XP_015771111.1,Pkinase,PF00069.28
XP_015771107.1,Pkinase,PF00069.28
XP_015773881.1,Pkinase,PF00069.28
XP_015773880.1,Pkinase,PF00069.28
XP_015773879.1,Pkinase,PF00069.28
XP_015752403.1,Pkinase,PF00069.28
XP_015762588.1,Pkinase,PF00069.28
XP_015773878.1,Pkinase,PF00069.28
XP_015773735.1,Pkinase,PF00069.28
XP_015773734.1,Pkinase,PF00069.28
XP_015773733.1,Pkinase,PF00069.28
XP_015773732.1,Pkinase,PF00069.28
XP_015767238.1,Pkinase,PF00069.28
XP_015777552.1,Pkinase,PF00069.28
XP_015771109.1,Pkinase,PF00069.28
XP_015771112.1,Pkinase,PF00069.28
XP_015773882.1,Pkinase,PF00069.28
XP_015767655.1,Pkinase,PF00069.28
XP_015758780.1,Pkinase,PF00069.28
XP_015754934.1,Pkinase,PF00069.28
XP_015776806.1,Pkinase,PF00069.28
XP_015775453.1,Pkinase,PF00069.28
XP_015775454.1,Pkinase,PF00069.28
XP_015775455.1,Pkinase,PF00069.28
XP_015766543.1,Pkinase,PF00069.28
XP_015774236.1,Pkinase,PF00069.28
XP_015779609.1,Pkinase,PF00069.28
XP_015754454.1,Pkinase,PF00069.28
XP_015771737.1,Pkinase,PF00069.28
XP_015771736.1,Pkinase,PF00069.28
XP_015771113.1,Pkinase,PF00069.28
XP_015766992.1,Pkinase,PF00069.28
XP_015758293.1,Pkinase,PF00069.28
XP_015764248.1,Pkinase,PF00069.28
XP_015771625.1,Pkinase,PF00069.28
XP_015759443.1,Pkinase,PF00069.28
XP_015769015.1,Pkinase,PF00069.28
XP_015774946.1,Pkinase,PF00069.28
XP_015752589.1,Pkinase,PF00069.28
XP_015755866.1,Pkinase,PF00069.28
XP_015773383.1,Pkinase,PF00069.28
XP_015755342.1,Pkinase,PF00069.28
XP_015769508.1,Pkinase,PF00069.28
XP_015770634.1,Pkinase,PF00069.28
XP_015760180.1,Pkinase,PF00069.28
XP_015752235.1,Pkinase,PF00069.28
XP_015755664.1,Pkinase,PF00069.28
XP_015762410.1,Pkinase,PF00069.28
XP_015762417.1,Pkinase,PF00069.28
XP_015760850.1,Pkinase,PF00069.28
XP_015762795.1,Pkinase,PF00069.28
XP_015773755.1,Pkinase,PF00069.28
XP_015767617.1,Pkinase,PF00069.28
XP_015766332.1,Pkinase,PF00069.28
XP_015755188.1,Pkinase,PF00069.28
XP_015750514.1,Pkinase,PF00069.28
XP_015775023.1,Pkinase,PF00069.28
XP_015769409.1,Pkinase,PF00069.28
XP_015756589.1,Pkinase,PF00069.28
XP_015765554.1,Pkinase,PF00069.28
XP_015767873.1,Pkinase,PF00069.28
XP_015758180.1,Pkinase,PF00069.28
XP_015774638.1,Pkinase,PF00069.28
XP_015754914.1,Pkinase,PF00069.28
XP_015754915.1,Pkinase,PF00069.28
XP_015774637.1,Pkinase,PF00069.28
XP_015762762.1,Pkinase,PF00069.28
XP_015761883.1,Pkinase,PF00069.28
XP_015773737.1,Pkinase,PF00069.28
XP_015756304.1,Pkinase,PF00069.28
XP_015756303.1,Pkinase,PF00069.28
XP_015761860.1,Pkinase,PF00069.28
XP_015755820.1,Pkinase,PF00069.28
XP_015764537.1,Pkinase,PF00069.28
XP_015769526.1,Pkinase,PF00069.28
XP_015769527.1,Pkinase,PF00069.28
XP_015769528.1,Pkinase,PF00069.28
XP_015768492.1,Pkinase,PF00069.28
XP_015761859.1,Pkinase,PF00069.28
XP_015749734.1,Pkinase,PF00069.28
XP_015771114.1,Pkinase,PF00069.28
XP_015759444.1,Pkinase,PF00069.28
XP_015772152.1,Pkinase,PF00069.28
XP_015760387.1,Pkinase,PF00069.28
XP_015759919.1,Pkinase,PF00069.28
XP_015753639.1,Pkinase,PF00069.28
XP_015753638.1,Pkinase,PF00069.28
XP_015758751.1,Pkinase,PF00069.28
XP_015759089.1,Pkinase,PF00069.28
XP_015747204.1,Pkinase,PF00069.28
XP_015750799.1,Pkinase,PF00069.28
XP_015764643.1,Pkinase,PF00069.28
XP_015765317.1,Pkinase,PF00069.28
XP_015765316.1,Pkinase,PF00069.28
XP_015765235.1,Pkinase,PF00069.28
XP_015753387.1,Pkinase,PF00069.28
XP_015755069.1,Pkinase,PF00069.28
XP_015778663.1,Pkinase,PF00069.28
XP_015759397.1,Pkinase,PF00069.28
XP_015760184.1,Pkinase,PF00069.28
XP_015775811.1,Pkinase,PF00069.28
XP_015760183.1,Pkinase,PF00069.28
XP_015760181.1,Pkinase,PF00069.28
XP_015775517.1,Pkinase,PF00069.28
XP_015752530.1,Pkinase,PF00069.28
XP_015754756.1,Pkinase,PF00069.28
XP_015756759.1,Pkinase,PF00069.28
XP_015765797.1,Pkinase,PF00069.28
XP_015754168.1,Pkinase,PF00069.28
XP_015762946.1,Pkinase,PF00069.28
XP_015780175.1,Pkinase,PF00069.28
XP_015780176.1,Pkinase,PF00069.28
XP_015771185.1,Pkinase,PF00069.28
XP_015760924.1,Pkinase,PF00069.28
XP_015776128.1,Pkinase,PF00069.28
XP_015763341.1,Pkinase,PF00069.28
XP_015760167.1,Pkinase,PF00069.28
XP_015760166.1,Pkinase,PF00069.28
XP_015761283.1,Pkinase,PF00069.28
XP_015779242.1,Pkinase,PF00069.28
XP_015753167.1,Pkinase,PF00069.28
XP_015757973.1,Pkinase,PF00069.28
XP_015764277.1,Pkinase,PF00069.28
XP_015773352.1,Pkinase,PF00069.28
XP_015773546.1,Pkinase,PF00069.28
XP_015773547.1,Pkinase,PF00069.28
XP_015751006.1,Pkinase,PF00069.28
XP_015755032.1,Pkinase,PF00069.28
XP_015747603.1,Pkinase,PF00069.28
XP_015762823.1,Pkinase,PF00069.28
XP_015773316.1,Pkinase,PF00069.28
XP_015766246.1,Pkinase,PF00069.28
XP_015758099.1,Pkinase,PF00069.28
XP_015760168.1,Pkinase,PF00069.28
XP_015749250.1,Pkinase,PF00069.28
XP_015758682.1,Pkinase,PF00069.28
XP_015770493.1,Pkinase,PF00069.28
XP_015780166.1,Pkinase,PF00069.28
XP_015762223.1,Pkinase,PF00069.28
XP_015754137.1,Pkinase,PF00069.28
XP_015775500.1,Pkinase,PF00069.28
XP_015775501.1,Pkinase,PF00069.28
XP_015752693.1,Pkinase,PF00069.28
XP_015752692.1,Pkinase,PF00069.28
XP_015757778.1,Pkinase,PF00069.28
XP_015766245.1,Pkinase,PF00069.28
XP_015759991.1,Pkinase,PF00069.28
XP_015772215.1,Pkinase,PF00069.28
XP_015773864.1,Pkinase,PF00069.28
XP_015773865.1,Pkinase,PF00069.28
XP_015770688.1,Pkinase,PF00069.28
XP_015779406.1,Pkinase,PF00069.28
XP_015759848.1,Pkinase,PF00069.28
XP_015762101.1,Pkinase,PF00069.28
XP_015749164.1,Pkinase,PF00069.28
XP_015772650.1,Pkinase,PF00069.28
XP_015759840.1,Pkinase,PF00069.28
XP_015754901.1,Pkinase,PF00069.28
XP_015771427.1,Pkinase,PF00069.28
XP_015771426.1,Pkinase,PF00069.28
XP_015779806.1,Pkinase,PF00069.28
XP_015747126.1,Pkinase,PF00069.28
XP_015769440.1,Pkinase,PF00069.28
XP_015769441.1,Pkinase,PF00069.28
XP_015769442.1,Pkinase,PF00069.28
XP_015769443.1,Pkinase,PF00069.28
XP_015758523.1,Pkinase,PF00069.28
XP_015749245.1,Pkinase,PF00069.28
XP_015773536.1,Pkinase,PF00069.28
XP_015749246.1,Pkinase,PF00069.28
XP_015780889.1,Pkinase,PF00069.28
XP_015747712.1,Pkinase,PF00069.28
XP_015753827.1,Pkinase,PF00069.28
XP_015779905.1,Pkinase,PF00069.28
XP_015758546.1,Pkinase,PF00069.28
XP_015758990.1,Pkinase,PF00069.28
XP_015762065.1,Pkinase,PF00069.28
XP_015774992.1,Pkinase,PF00069.28
XP_015780869.1,Pkinase,PF00069.28
XP_015763785.1,Pkinase,PF00069.28
XP_015760255.1,Pkinase,PF00069.28
XP_015760257.1,Pkinase,PF00069.28
XP_015760259.1,Pkinase,PF00069.28
XP_015760258.1,Pkinase,PF00069.28
XP_015757770.1,Pkinase,PF00069.28
XP_015751691.1,Pkinase,PF00069.28
XP_015751692.1,Pkinase,PF00069.28
XP_015779560.1,Pkinase,PF00069.28
XP_015756641.1,Pkinase,PF00069.28
XP_015774998.1,Pkinase,PF00069.28
XP_015747480.1,Pkinase,PF00069.28
XP_015769926.1,Pkinase,PF00069.28
XP_015767902.1,Pkinase,PF00069.28
XP_015752127.1,Pkinase,PF00069.28
XP_015749694.1,Pkinase,PF00069.28
XP_015775865.1,Pkinase,PF00069.28
XP_015777437.1,Pkinase,PF00069.28
XP_015766565.1,Pkinase,PF00069.28
XP_015752489.1,Pkinase,PF00069.28
XP_015779563.1,Pkinase,PF00069.28
XP_015753388.1,Pkinase,PF00069.28
XP_015778793.1,Pkinase,PF00069.28
XP_015775845.1,Pkinase,PF00069.28
XP_015775844.1,Pkinase,PF00069.28
XP_015778794.1,Pkinase,PF00069.28
XP_015775841.1,Pkinase,PF00069.28
XP_015775842.1,Pkinase,PF00069.28
XP_015775843.1,Pkinase,PF00069.28
XP_015778792.1,Pkinase,PF00069.28
XP_015774999.1,Pkinase,PF00069.28
XP_015778788.1,Pkinase,PF00069.28
XP_015778787.1,Pkinase,PF00069.28
XP_015778786.1,Pkinase,PF00069.28
XP_015778790.1,Pkinase,PF00069.28
XP_015778791.1,Pkinase,PF00069.28
XP_015760178.1,Pkinase,PF00069.28
XP_015757769.1,Pkinase,PF00069.28
XP_015758993.1,Pkinase,PF00069.28
XP_015760262.1,Pkinase,PF00069.28
XP_015748731.1,Pkinase,PF00069.28
XP_015757837.1,Pkinase,PF00069.28
XP_015749967.1,Pkinase,PF00069.28
XP_015749903.1,Pkinase,PF00069.28
XP_015749838.1,Pkinase,PF00069.28
XP_015762190.1,Pkinase,PF00069.28
XP_015777403.1,Pkinase,PF00069.28
XP_015769790.1,Pkinase,PF00069.28
XP_015769788.1,Pkinase,PF00069.28
XP_015769789.1,Pkinase,PF00069.28
XP_015758666.1,Pkinase,PF00069.28
XP_015758667.1,Pkinase,PF00069.28
XP_015773966.1,Pkinase,PF00069.28
XP_015776922.1,Pkinase,PF00069.28
XP_015758807.1,Pkinase,PF00069.28
XP_015771432.1,Pkinase,PF00069.28
XP_015777382.1,Pkinase,PF00069.28
XP_015773692.1,Pkinase,PF00069.28
XP_015773693.1,Pkinase,PF00069.28
XP_015777400.1,Pkinase,PF00069.28
XP_015777402.1,Pkinase,PF00069.28
XP_015748504.1,Pkinase,PF00069.28
XP_015777421.1,Pkinase,PF00069.28
XP_015777422.1,Pkinase,PF00069.28
XP_015777384.1,Pkinase,PF00069.28
XP_015777394.1,Pkinase,PF00069.28
XP_015777397.1,Pkinase,PF00069.28
XP_015777418.1,Pkinase,PF00069.28
XP_015771119.1,Pkinase,PF00069.28
XP_015777395.1,Pkinase,PF00069.28
XP_015760644.1,Pkinase,PF00069.28
XP_015760643.1,Pkinase,PF00069.28
XP_015775159.1,Pkinase,PF00069.28
XP_015766937.1,Pkinase,PF00069.28
XP_015780181.1,Pkinase,PF00069.28
XP_015769888.1,Pkinase,PF00069.28
XP_015775158.1,Pkinase,PF00069.28
XP_015775157.1,Pkinase,PF00069.28
XP_015750482.1,Pkinase,PF00069.28
XP_015760642.1,Pkinase,PF00069.28
XP_015775156.1,Pkinase,PF00069.28
XP_015775153.1,Pkinase,PF00069.28
XP_015775155.1,Pkinase,PF00069.28
XP_015775154.1,Pkinase,PF00069.28
XP_015775152.1,Pkinase,PF00069.28
XP_015762172.1,Pkinase,PF00069.28
XP_015760641.1,Pkinase,PF00069.28
XP_015777396.1,Pkinase,PF00069.28
XP_015773545.1,Pkinase,PF00069.28
XP_015780670.1,Pkinase,PF00069.28
XP_015769886.1,Pkinase,PF00069.28
XP_015769882.1,Pkinase,PF00069.28
XP_015777386.1,Pkinase,PF00069.28
XP_015777383.1,Pkinase,PF00069.28
XP_015769883.1,Pkinase,PF00069.28
XP_015768087.1,Pkinase,PF00069.28
XP_015768086.1,Pkinase,PF00069.28
XP_015768030.1,Pkinase,PF00069.28
XP_015768091.1,Pkinase,PF00069.28
XP_015767854.1,Pkinase,PF00069.28
XP_015777393.1,Pkinase,PF00069.28
XP_015761836.1,Pkinase,PF00069.28
XP_015751960.1,Pkinase,PF00069.28
XP_015751957.1,Pkinase,PF00069.28
XP_015751956.1,Pkinase,PF00069.28
XP_015751955.1,Pkinase,PF00069.28
XP_015751954.1,Pkinase,PF00069.28
XP_015751959.1,Pkinase,PF00069.28
XP_015777398.1,Pkinase,PF00069.28
XP_015754326.1,Pkinase,PF00069.28
XP_015777399.1,Pkinase,PF00069.28
XP_015751961.1,Pkinase,PF00069.28
XP_015769881.1,Pkinase,PF00069.28
XP_015751953.1,Pkinase,PF00069.28
XP_015769893.1,Pkinase,PF00069.28
XP_015777391.1,Pkinase,PF00069.28
XP_015769885.1,Pkinase,PF00069.28
XP_015769880.1,Pkinase,PF00069.28
XP_015769884.1,Pkinase,PF00069.28
XP_015777389.1,Pkinase,PF00069.28
XP_015777388.1,Pkinase,PF00069.28
XP_015777387.1,Pkinase,PF00069.28
XP_015747185.1,Pkinase,PF00069.28
XP_015765383.1,Pkinase,PF00069.28
XP_015762207.1,Pkinase,PF00069.28
XP_015769890.1,Pkinase,PF00069.28
XP_015769891.1,Pkinase,PF00069.28
XP_015761596.1,Pkinase,PF00069.28
XP_015754689.1,Pkinase,PF00069.28
XP_015765382.1,Pkinase,PF00069.28
XP_015771882.1,Pkinase,PF00069.28
XP_015756889.1,Pkinase,PF00069.28
XP_015768088.1,Pkinase,PF00069.28
XP_015760220.1,Pkinase,PF00069.28
XP_015769889.1,Pkinase,PF00069.28
XP_015760260.1,Pkinase,PF00069.28
XP_015777390.1,Pkinase,PF00069.28
XP_015777392.1,Pkinase,PF00069.28
XP_015760261.1,Pkinase,PF00069.28
XP_015748606.1,Pkinase,PF00069.28
XP_015768089.1,Pkinase,PF00069.28
XP_015778043.1,Pkinase,PF00069.28
XP_015748597.1,Pkinase,PF00069.28
XP_015779562.1,Pkinase,PF00069.28
XP_015753853.1,Pkinase,PF00069.28
XP_015749695.1,Pkinase,PF00069.28
XP_015774598.1,Pkinase,PF00069.28
XP_015773223.1,Pkinase,PF00069.28
XP_015779561.1,Pkinase,PF00069.28
XP_015764607.1,Pkinase,PF00069.28
XP_015762578.1,Pkinase,PF00069.28
XP_015750385.1,Pkinase,PF00069.28
XP_015775532.1,Pkinase,PF00069.28
XP_015775531.1,Pkinase,PF00069.28
XP_015775536.1,Pkinase,PF00069.28
XP_015754467.1,Pkinase,PF00069.28
XP_015775533.1,Pkinase,PF00069.28
XP_015775534.1,Pkinase,PF00069.28
XP_015775535.1,Pkinase,PF00069.28
XP_015775537.1,Pkinase,PF00069.28
XP_015775839.1,Pkinase,PF00069.28
XP_015761963.1,Pkinase,PF00069.28
XP_015766571.1,Pkinase,PF00069.28
XP_015774403.1,Pkinase,PF00069.28
XP_015777423.1,Pkinase,PF00069.28
XP_015748242.1,Pkinase,PF00069.28
XP_015753543.1,Pkinase,PF00069.28
XP_015764603.1,Pkinase,PF00069.28
XP_015756983.1,Pkinase,PF00069.28
XP_015768177.1,Pkinase,PF00069.28
XP_015779162.1,Pkinase,PF00069.28
XP_015766936.1,Pkinase,PF00069.28
XP_015776161.1,Pkinase,PF00069.28
XP_015769344.1,Pkinase,PF00069.28
XP_015761885.1,Pkinase,PF00069.28
XP_015775539.1,Pkinase,PF00069.28
XP_015761409.1,Pkinase,PF00069.28
XP_015775679.1,Pkinase,PF00069.28
XP_015761407.1,Pkinase,PF00069.28
XP_015761408.1,Pkinase,PF00069.28
XP_015769026.1,Pkinase,PF00069.28
XP_015765384.1,Pkinase,PF00069.28
XP_015766034.1,Pkinase,PF00069.28
XP_015759461.1,Pkinase,PF00069.28
XP_015769892.1,Pkinase,PF00069.28
XP_015777180.1,Pkinase,PF00069.28
XP_015766137.1,Pkinase,PF00069.28
XP_015747768.1,Pkinase,PF00069.28
XP_015753640.1,Pkinase,PF00069.28
XP_015749387.1,Pkinase,PF00069.28
XP_015777405.1,Pkinase,PF00069.28
XP_015779030.1,Pkinase,PF00069.28
XP_015777030.1,Pkinase,PF00069.28
XP_015753513.1,Pkinase,PF00069.28
XP_015753514.1,Pkinase,PF00069.28
XP_015760663.1,Pkinase,PF00069.28
XP_015777028.1,Pkinase,PF00069.28
XP_015780136.1,Pkinase,PF00069.28
XP_015756863.1,Pkinase,PF00069.28
XP_015756864.1,Pkinase,PF00069.28
XP_015756865.1,Pkinase,PF00069.28
